,time_of_experiment,scanner_status,advertiser_status,RSSI,distance
0,2020-07-19 10:08:50.517566,2,3,-69,8
0,2020-07-19 10:08:52.522796,2,3,-66,8
0,2020-07-19 10:08:54.528019,2,3,-66,8
0,2020-07-19 10:08:56.533386,2,3,-64,8
0,2020-07-19 10:08:58.538534,2,3,-65,8
0,2020-07-19 10:09:00.543875,2,3,-66,8
0,2020-07-19 10:09:02.549132,2,3,-67,8
0,2020-07-19 10:09:04.554355,2,3,-67,8
0,2020-07-19 10:09:06.559582,2,3,-66,8
0,2020-07-19 10:09:08.564797,2,3,-65,8
0,2020-07-19 10:09:10.570101,2,3,-64,8
0,2020-07-19 10:09:12.575255,2,3,-67,8
0,2020-07-19 10:09:14.580462,2,3,-66,8
0,2020-07-19 10:09:16.585802,2,3,-67,8
0,2020-07-19 10:09:18.590943,2,3,-67,8
0,2020-07-19 10:09:20.596223,2,3,-66,8
0,2020-07-19 10:09:22.601461,2,3,-70,8
0,2020-07-19 10:09:24.606613,2,3,-67,8
0,2020-07-19 10:09:26.611831,2,3,-67,8
0,2020-07-19 10:09:28.617104,2,3,-71,8
0,2020-07-19 10:09:30.622286,2,3,-66,8
0,2020-07-19 10:09:32.627535,2,3,-66,8
0,2020-07-19 10:09:34.632758,2,3,-67,8
0,2020-07-19 10:09:36.637922,2,3,-67,8
0,2020-07-19 10:09:38.643117,2,3,-70,8
0,2020-07-19 10:09:40.648401,2,3,-67,8
0,2020-07-19 10:09:42.653536,2,3,-67,8
0,2020-07-19 10:09:44.658719,2,3,-70,8
0,2020-07-19 10:09:46.663979,2,3,-66,8
0,2020-07-19 10:09:48.669318,2,3,-68,8
0,2020-07-19 10:09:50.674510,2,3,-69,8
0,2020-07-19 10:09:52.679820,2,3,-66,8
0,2020-07-19 10:09:54.684765,2,3,-68,8
0,2020-07-19 10:09:56.690053,2,3,-68,8
0,2020-07-19 10:09:57.003734,2,3,-68,8
0,2020-07-19 10:09:59.008960,2,3,-68,8
0,2020-07-19 10:10:01.014218,2,3,-68,8
0,2020-07-19 10:10:03.019422,2,3,-63,8
0,2020-07-19 10:10:05.024572,2,3,-64,8
0,2020-07-19 10:10:07.029819,2,3,-65,8
0,2020-07-19 10:10:09.034807,2,3,-67,8
0,2020-07-19 10:10:11.039992,2,3,-64,8
0,2020-07-19 10:10:13.045274,2,3,-68,8
0,2020-07-19 10:10:15.050483,2,3,-62,8
0,2020-07-19 10:10:17.055494,2,3,-68,8
0,2020-07-19 10:10:19.063994,2,3,-60,8
0,2020-07-19 10:10:21.069707,2,3,-61,8
0,2020-07-19 10:10:23.074903,2,3,-62,8
0,2020-07-19 10:10:25.083925,2,3,-63,8
0,2020-07-19 10:10:27.088874,2,3,-63,8
0,2020-07-19 10:10:29.094053,2,3,-66,8
0,2020-07-19 10:10:31.099352,2,3,-64,8
0,2020-07-19 10:10:33.104287,2,3,-62,8
0,2020-07-19 10:10:35.109463,2,3,-63,8
0,2020-07-19 10:10:37.118031,2,3,-64,8
0,2020-07-19 10:10:39.123634,2,3,-61,8
0,2020-07-19 10:10:41.128667,2,3,-62,8
0,2020-07-19 10:10:43.133882,2,3,-62,8
0,2020-07-19 10:10:45.139125,2,3,-66,8
0,2020-07-19 10:10:47.144213,2,3,-67,8
0,2020-07-19 10:10:49.152878,2,3,-67,8
0,2020-07-19 10:10:51.158214,2,3,-65,8
0,2020-07-19 10:10:53.163270,2,3,-67,8
0,2020-07-19 10:10:55.171799,2,3,-70,8
0,2020-07-19 10:10:57.177317,2,3,-70,8
0,2020-07-19 10:10:59.182478,2,3,-71,8
0,2020-07-19 10:11:01.187634,2,3,-71,8
0,2020-07-19 10:11:03.192825,2,3,-67,8
0,2020-07-19 10:11:05.197156,2,3,-64,8
0,2020-07-19 10:11:07.208560,2,3,-66,8
0,2020-07-19 10:11:09.214355,2,3,-64,8
0,2020-07-19 10:11:11.219630,2,3,-64,8
0,2020-07-19 10:11:13.224629,2,3,-71,8
0,2020-07-19 10:11:15.229771,2,3,-67,8
0,2020-07-19 10:11:17.234840,2,3,-67,8
0,2020-07-19 10:11:19.240088,2,3,-66,8
0,2020-07-19 10:11:21.245055,2,3,-68,8
0,2020-07-19 10:11:23.250229,2,3,-66,8
0,2020-07-19 10:11:25.258785,2,3,-68,8
0,2020-07-19 10:11:27.264193,2,3,-64,8
0,2020-07-19 10:11:29.269308,2,3,-69,8
0,2020-07-19 10:11:31.274481,2,3,-66,8
0,2020-07-19 10:11:33.279645,2,3,-68,8
0,2020-07-19 10:11:35.284603,2,3,-65,8
0,2020-07-19 10:11:37.293253,2,3,-66,8
0,2020-07-19 10:11:39.298617,2,3,-67,8
0,2020-07-19 10:11:41.303820,2,3,-68,8
0,2020-07-19 10:11:43.308850,2,3,-64,8
0,2020-07-19 10:11:45.313809,2,3,-66,8
0,2020-07-19 10:11:47.319070,2,3,-68,8
0,2020-07-19 10:11:49.324228,2,3,-68,8
0,2020-07-19 10:11:51.329216,2,3,-65,8
0,2020-07-19 10:11:53.334397,2,3,-64,8
0,2020-07-19 10:11:55.343600,2,3,-69,8
0,2020-07-19 10:11:57.349684,2,3,-71,8
0,2020-07-19 10:11:58.726973,2,3,-69,8
0,2020-07-19 10:12:00.735333,2,3,-67,8
0,2020-07-19 10:12:02.741035,2,3,-66,8
0,2020-07-19 10:12:04.746154,2,3,-65,8
0,2020-07-19 10:12:05.001583,2,3,-65,8
0,2020-07-19 10:12:07.007405,2,3,-65,8
0,2020-07-19 10:12:09.012413,2,3,-69,8
0,2020-07-19 10:12:11.017658,2,3,-69,8
0,2020-07-19 10:12:13.026120,2,3,-65,8
0,2020-07-19 10:12:15.031497,2,3,-68,8
0,2020-07-19 10:12:17.036510,2,3,-69,8
0,2020-07-19 10:12:19.045281,2,3,-69,8
0,2020-07-19 10:12:21.050622,2,3,-65,8
0,2020-07-19 10:12:23.055582,2,3,-65,8
0,2020-07-19 10:12:25.060661,2,3,-71,8
0,2020-07-19 10:12:27.065154,2,3,-69,8
0,2020-07-19 10:12:29.070894,2,3,-66,8
0,2020-07-19 10:12:31.075815,2,3,-64,8
0,2020-07-19 10:12:33.081016,2,3,-64,8
0,2020-07-19 10:12:35.086042,2,3,-64,8
0,2020-07-19 10:12:37.091179,2,3,-71,8
0,2020-07-19 10:12:39.096113,2,3,-63,8
0,2020-07-19 10:12:41.101282,2,3,-64,8
0,2020-07-19 10:12:43.106302,2,3,-64,8
0,2020-07-19 10:12:45.111440,2,3,-67,8
0,2020-07-19 10:12:47.116365,2,3,-69,8
0,2020-07-19 10:12:49.121550,2,3,-61,8
0,2020-07-19 10:12:51.126574,2,3,-70,8
0,2020-07-19 10:12:53.131705,2,3,-70,8
0,2020-07-19 10:12:55.136622,2,3,-69,8
0,2020-07-19 10:12:57.141775,2,3,-65,8
0,2020-07-19 10:12:59.146820,2,3,-68,8
0,2020-07-19 10:13:01.151960,2,3,-67,8
0,2020-07-19 10:13:03.156908,2,3,-66,8
0,2020-07-19 10:13:05.162472,2,3,-70,8
0,2020-07-19 10:13:07.168385,2,3,-68,8
0,2020-07-19 10:13:09.172692,2,3,-68,8
0,2020-07-19 10:13:11.178402,2,3,-68,8
0,2020-07-19 10:13:13.183467,2,3,-71,8
0,2020-07-19 10:13:15.188633,2,3,-70,8
0,2020-07-19 10:13:16.172204,2,3,-67,8
0,2020-07-19 10:13:17.011058,2,3,-70,8
0,2020-07-19 10:13:19.016007,2,3,-68,8
0,2020-07-19 10:13:21.021195,2,3,-68,8
0,2020-07-19 10:13:23.026265,2,3,-65,8
0,2020-07-19 10:13:25.031221,2,3,-71,8
0,2020-07-19 10:13:27.036224,2,3,-63,8
0,2020-07-19 10:13:28.645063,2,3,-67,8
0,2020-07-19 10:13:30.637710,2,3,-61,8
0,2020-07-19 10:13:32.642649,2,3,-67,8
0,2020-07-19 10:13:34.647686,2,3,-68,8
0,2020-07-19 10:13:35.137606,2,3,-62,8
0,2020-07-19 10:13:37.142760,2,3,-71,8
0,2020-07-19 10:13:39.147895,2,3,-71,8
0,2020-07-19 10:13:41.152772,2,3,-62,8
0,2020-07-19 10:13:43.157275,2,3,-67,8
0,2020-07-19 10:13:44.761745,2,3,-67,8
0,2020-07-19 10:13:46.766684,2,3,-62,8
0,2020-07-19 10:13:47.377849,2,3,-70,8
0,2020-07-19 10:13:49.371777,2,3,-71,8
0,2020-07-19 10:13:51.376744,2,3,-70,8
0,2020-07-19 10:13:53.381900,2,3,-70,8
0,2020-07-19 10:13:55.386884,2,3,-70,8
0,2020-07-19 10:13:57.391802,2,3,-62,8
0,2020-07-19 10:13:59.396948,2,3,-71,8
0,2020-07-19 10:14:01.353207,2,3,-62,8
0,2020-07-19 10:14:03.358286,2,3,-65,8
0,2020-07-19 10:14:05.363321,2,3,-64,8
0,2020-07-19 10:14:06.881969,2,3,-65,8
0,2020-07-19 10:14:07.021975,2,3,-66,8
0,2020-07-19 10:14:09.027116,2,3,-71,8
0,2020-07-19 10:14:11.073825,2,3,-63,8
0,2020-07-19 10:14:13.079667,2,3,-69,8
0,2020-07-19 10:14:15.083925,2,3,-66,8
0,2020-07-19 10:14:17.088359,2,3,-72,8
0,2020-07-19 10:14:19.093489,2,3,-66,8
0,2020-07-19 10:14:21.011029,2,3,-71,8
0,2020-07-19 10:14:23.015918,2,3,-65,8
0,2020-07-19 10:14:25.020931,2,3,-69,8
0,2020-07-19 10:14:27.026006,2,3,-73,8
0,2020-07-19 10:14:29.031038,2,3,-63,8
0,2020-07-19 10:14:31.036096,2,3,-73,8
0,2020-07-19 10:14:33.041023,2,3,-74,8
0,2020-07-19 10:14:35.046200,2,3,-70,8
0,2020-07-19 10:14:37.051157,2,3,-63,8
0,2020-07-19 10:14:38.931176,2,3,-74,8
0,2020-07-19 10:14:39.033615,2,3,-65,8
0,2020-07-19 10:14:41.038618,2,3,-64,8
0,2020-07-19 10:14:43.043829,2,3,-65,8
0,2020-07-19 10:14:44.869985,2,3,-64,8
0,2020-07-19 10:14:46.874359,2,3,-72,8
0,2020-07-19 10:14:48.879951,2,3,-75,8
0,2020-07-19 10:14:50.885108,2,3,-65,8
0,2020-07-19 10:14:52.889958,2,3,-71,8
0,2020-07-19 10:14:53.019903,2,3,-65,8
0,2020-07-19 10:14:54.290062,2,3,-65,8
0,2020-07-19 10:14:56.295040,2,3,-70,8
0,2020-07-19 10:14:58.300142,2,3,-64,8
0,2020-07-19 10:15:00.023729,2,3,-70,8
0,2020-07-19 10:15:02.028861,2,3,-69,8
0,2020-07-19 10:15:03.684410,2,3,-65,8
0,2020-07-19 10:15:05.690193,2,3,-63,8
0,2020-07-19 10:15:07.694388,2,3,-69,8
0,2020-07-19 10:15:09.700100,2,3,-69,8
0,2020-07-19 10:15:10.062566,2,3,-72,8
0,2020-07-19 10:15:12.067640,2,3,-69,8
0,2020-07-19 10:15:14.072687,2,3,-70,8
0,2020-07-19 10:15:15.290062,2,3,-61,8
0,2020-07-19 10:15:17.295080,2,3,-66,8
0,2020-07-19 10:15:19.300250,2,3,-66,8
0,2020-07-19 10:15:21.304581,2,3,-71,8
0,2020-07-19 10:15:23.310086,2,3,-61,8
0,2020-07-19 10:15:25.315112,2,3,-51,8
0,2020-07-19 10:15:27.320221,2,3,-66,8
0,2020-07-19 10:15:29.324618,2,3,-66,8
0,2020-07-19 10:15:31.330112,2,3,-61,8
0,2020-07-19 10:15:33.101424,2,3,-61,8
0,2020-07-19 10:15:35.106446,2,3,-71,8
0,2020-07-19 10:15:37.094014,2,3,-61,8
0,2020-07-19 10:15:39.098889,2,3,-62,8
0,2020-07-19 10:15:40.781425,2,3,-62,8
0,2020-07-19 10:15:41.088910,2,3,-66,8
0,2020-07-19 10:15:43.093882,2,3,-61,8
0,2020-07-19 10:15:45.099045,2,3,-70,8
0,2020-07-19 10:15:47.103928,2,3,-65,8
0,2020-07-19 10:15:49.108971,2,3,-67,8
0,2020-07-19 10:15:51.113973,2,3,-63,8
0,2020-07-19 10:15:53.119118,2,3,-61,8
0,2020-07-19 10:15:54.808904,2,3,-72,8
0,2020-07-19 10:15:55.020100,2,3,-65,8
0,2020-07-19 10:15:57.025186,2,3,-62,8
0,2020-07-19 10:15:58.903875,2,3,-60,8
0,2020-07-19 10:15:59.420127,2,3,-64,8
0,2020-07-19 10:16:01.425268,2,3,-64,8
0,2020-07-19 10:16:03.430157,2,3,-70,8
0,2020-07-19 10:16:04.024414,2,3,-65,8
0,2020-07-19 10:16:06.030211,2,3,-70,8
0,2020-07-19 10:16:08.034564,2,3,-61,8
0,2020-07-19 10:16:10.040069,2,3,-64,8
0,2020-07-19 10:16:12.045126,2,3,-71,8
0,2020-07-19 10:16:14.050143,2,3,-67,8
0,2020-07-19 10:16:16.055165,2,3,-70,8
0,2020-07-19 10:16:18.060036,2,3,-63,8
0,2020-07-19 10:16:20.065070,2,3,-66,8
0,2020-07-19 10:16:22.043843,2,3,-68,8
0,2020-07-19 10:16:24.048890,2,3,-67,8
0,2020-07-19 10:16:26.053839,2,3,-64,8
0,2020-07-19 10:16:28.060092,2,3,-63,8
0,2020-07-19 10:16:30.064399,2,3,-62,8
0,2020-07-19 10:16:31.570087,2,3,-66,8
0,2020-07-19 10:16:33.574967,2,3,-62,8
0,2020-07-19 10:16:35.363729,2,3,-66,8
0,2020-07-19 10:16:37.368771,2,3,-71,8
0,2020-07-19 10:16:38.741295,2,3,-69,8
0,2020-07-19 10:16:40.746253,2,3,-66,8
0,2020-07-19 10:16:42.751189,2,3,-61,8
0,2020-07-19 10:16:43.242353,2,3,-65,8
0,2020-07-19 10:16:45.247504,2,3,-74,8
0,2020-07-19 10:16:47.252497,2,3,-65,8
0,2020-07-19 10:16:48.364856,2,3,-64,8
0,2020-07-19 10:16:50.369902,2,3,-71,8
0,2020-07-19 10:16:52.374908,2,3,-69,8
0,2020-07-19 10:16:54.379937,2,3,-65,8
0,2020-07-19 10:16:56.384287,2,3,-64,8
0,2020-07-19 10:16:58.389768,2,3,-64,8
0,2020-07-19 10:17:00.394878,2,3,-70,8
0,2020-07-19 10:17:02.400001,2,3,-70,8
0,2020-07-19 10:17:04.404121,2,3,-68,8
0,2020-07-19 10:17:06.409748,2,3,-69,8
0,2020-07-19 10:17:08.414206,2,3,-69,8
0,2020-07-19 10:17:10.419849,2,3,-64,8
0,2020-07-19 10:17:12.424070,2,3,-71,8
0,2020-07-19 10:17:14.429720,2,3,-71,8
0,2020-07-19 10:17:16.434769,2,3,-64,8
0,2020-07-19 10:17:18.439787,2,3,-63,8
0,2020-07-19 10:17:20.444023,2,3,-68,8
0,2020-07-19 10:17:22.449655,2,3,-69,8
0,2020-07-19 10:17:24.453984,2,3,-61,8
0,2020-07-19 10:17:25.225739,2,3,-63,8
0,2020-07-19 10:17:27.230908,2,3,-62,8
0,2020-07-19 10:17:29.235795,2,3,-62,8
0,2020-07-19 10:17:31.240811,2,3,-62,8
0,2020-07-19 10:17:33.245702,2,3,-70,8
0,2020-07-19 10:17:34.134619,2,3,-69,8
0,2020-07-19 10:17:36.139972,2,3,-70,8
0,2020-07-19 10:17:38.145671,2,3,-68,8
0,2020-07-19 10:17:40.150706,2,3,-62,8
0,2020-07-19 10:17:42.120753,2,3,-69,8
0,2020-07-19 10:17:44.125663,2,3,-62,8
0,2020-07-19 10:17:45.808040,2,3,-69,8
0,2020-07-19 10:17:46.110493,2,3,-62,8
0,2020-07-19 10:17:48.115636,2,3,-62,8
0,2020-07-19 10:17:50.120635,2,3,-62,8
0,2020-07-19 10:17:52.125524,2,3,-67,8
0,2020-07-19 09:46:29.322104,2,3,-62,4
0,2020-07-19 09:46:31.327290,2,3,-62,4
0,2020-07-19 09:46:33.333037,2,3,-77,4
0,2020-07-19 09:46:35.337671,2,3,-61,4
0,2020-07-19 09:46:37.343634,2,3,-63,4
0,2020-07-19 09:46:39.347660,2,3,-74,4
0,2020-07-19 09:46:41.352910,2,3,-63,4
0,2020-07-19 09:46:43.357006,2,3,-65,4
0,2020-07-19 09:46:45.362250,2,3,-63,4
0,2020-07-19 09:46:47.366252,2,3,-72,4
0,2020-07-19 09:46:49.374954,2,3,-64,4
0,2020-07-19 09:46:51.380081,2,3,-74,4
0,2020-07-19 09:46:53.384767,2,3,-63,4
0,2020-07-19 09:46:55.389529,2,3,-62,4
0,2020-07-19 09:46:57.395312,2,3,-73,4
0,2020-07-19 09:46:59.400020,2,3,-77,4
0,2020-07-19 09:47:01.404146,2,3,-75,4
0,2020-07-19 09:47:03.409519,2,3,-62,4
0,2020-07-19 09:47:05.414104,2,3,-75,4
0,2020-07-19 09:47:07.418773,2,3,-73,4
0,2020-07-19 09:47:09.422827,2,3,-62,4
0,2020-07-19 09:47:11.428096,2,3,-73,4
0,2020-07-19 09:47:13.432233,2,3,-61,4
0,2020-07-19 09:47:15.437494,2,3,-73,4
0,2020-07-19 09:47:17.442182,2,3,-61,4
0,2020-07-19 09:47:19.446953,2,3,-61,4
0,2020-07-19 09:47:21.451589,2,3,-61,4
0,2020-07-19 09:47:23.456281,2,3,-61,4
0,2020-07-19 09:47:25.460427,2,3,-62,4
0,2020-07-19 09:47:27.465693,2,3,-73,4
0,2020-07-19 09:47:29.469794,2,3,-61,4
0,2020-07-19 09:47:31.475157,2,3,-62,4
0,2020-07-19 09:47:33.479815,2,3,-63,4
0,2020-07-19 09:47:35.484591,2,3,-60,4
0,2020-07-19 09:47:37.488635,2,3,-62,4
0,2020-07-19 09:47:39.493977,2,3,-62,4
0,2020-07-19 09:47:41.498694,2,3,-73,4
0,2020-07-19 09:47:43.503601,2,3,-62,4
0,2020-07-19 09:47:45.507483,2,3,-61,4
0,2020-07-19 09:47:47.512832,2,3,-73,4
0,2020-07-19 09:47:49.517044,2,3,-60,4
0,2020-07-19 09:47:51.522262,2,3,-61,4
0,2020-07-19 09:47:53.526495,2,3,-61,4
0,2020-07-19 09:47:55.531772,2,3,-73,4
0,2020-07-19 09:47:57.535822,2,3,-61,4
0,2020-07-19 09:47:59.541240,2,3,-62,4
0,2020-07-19 09:48:01.545302,2,3,-61,4
0,2020-07-19 09:48:03.550609,2,3,-73,4
0,2020-07-19 09:48:05.555311,2,3,-60,4
0,2020-07-19 09:48:07.560124,2,3,-73,4
0,2020-07-19 09:48:09.564171,2,3,-73,4
0,2020-07-19 09:48:11.569570,2,3,-73,4
0,2020-07-19 09:48:13.573643,2,3,-62,4
0,2020-07-19 09:48:15.578963,2,3,-62,4
0,2020-07-19 09:48:17.583746,2,3,-58,4
0,2020-07-19 09:48:19.588519,2,3,-91,4
0,2020-07-19 09:48:21.592544,2,3,-58,4
0,2020-07-19 09:48:23.597919,2,3,-57,4
0,2020-07-19 09:48:25.602039,2,3,-57,4
0,2020-07-19 09:48:27.607383,2,3,-90,4
0,2020-07-19 09:48:29.611483,2,3,-62,4
0,2020-07-19 09:48:31.616913,2,3,-59,4
0,2020-07-19 09:48:32.009397,2,3,-77,4
0,2020-07-19 09:48:34.014053,2,3,-60,4
0,2020-07-19 09:48:36.018773,2,3,-77,4
0,2020-07-19 09:48:38.023576,2,3,-77,4
0,2020-07-19 09:48:40.028325,2,3,-61,4
0,2020-07-19 09:48:42.033098,2,3,-61,4
0,2020-07-19 09:48:44.037788,2,3,-59,4
0,2020-07-19 09:48:46.042573,2,3,-80,4
0,2020-07-19 09:48:48.047260,2,3,-59,4
0,2020-07-19 09:48:50.052038,2,3,-79,4
0,2020-07-19 09:48:52.056811,2,3,-59,4
0,2020-07-19 09:48:54.061648,2,3,-59,4
0,2020-07-19 09:48:56.066275,2,3,-59,4
0,2020-07-19 09:48:58.071073,2,3,-59,4
0,2020-07-19 09:49:00.075850,2,3,-59,4
0,2020-07-19 09:49:02.080541,2,3,-59,4
0,2020-07-19 09:49:04.085266,2,3,-60,4
0,2020-07-19 09:49:06.090037,2,3,-60,4
0,2020-07-19 09:49:08.094814,2,3,-58,4
0,2020-07-19 09:49:10.099556,2,3,-57,4
0,2020-07-19 09:49:12.104274,2,3,-77,4
0,2020-07-19 09:49:14.109071,2,3,-76,4
0,2020-07-19 09:49:16.113829,2,3,-59,4
0,2020-07-19 09:49:18.118585,2,3,-58,4
0,2020-07-19 09:49:20.123326,2,3,-58,4
0,2020-07-19 09:49:22.128079,2,3,-59,4
0,2020-07-19 09:49:24.132867,2,3,-58,4
0,2020-07-19 09:49:26.137577,2,3,-61,4
0,2020-07-19 09:49:28.142327,2,3,-62,4
0,2020-07-19 09:49:30.147160,2,3,-63,4
0,2020-07-19 09:49:32.151858,2,3,-60,4
0,2020-07-19 09:49:34.156601,2,3,-61,4
0,2020-07-19 09:49:36.161418,2,3,-74,4
0,2020-07-19 09:49:38.166154,2,3,-61,4
0,2020-07-19 09:49:40.170934,2,3,-61,4
0,2020-07-19 09:49:42.175685,2,3,-61,4
0,2020-07-19 09:49:44.180482,2,3,-60,4
0,2020-07-19 09:49:46.185189,2,3,-60,4
0,2020-07-19 09:49:48.189951,2,3,-60,4
0,2020-07-19 09:49:50.194793,2,3,-60,4
0,2020-07-19 09:49:52.199572,2,3,-76,4
0,2020-07-19 09:49:54.204407,2,3,-61,4
0,2020-07-19 09:49:56.209103,2,3,-74,4
0,2020-07-19 09:49:58.213854,2,3,-61,4
0,2020-07-19 09:50:00.218589,2,3,-63,4
0,2020-07-19 09:50:02.223386,2,3,-77,4
0,2020-07-19 09:50:04.228147,2,3,-62,4
0,2020-07-19 09:50:06.232863,2,3,-62,4
0,2020-07-19 09:50:08.237616,2,3,-60,4
0,2020-07-19 09:50:10.245742,2,3,-71,4
0,2020-07-19 09:50:12.250996,2,3,-63,4
0,2020-07-19 09:50:14.255690,2,3,-72,4
0,2020-07-19 09:50:16.260525,2,3,-60,4
0,2020-07-19 09:50:18.265232,2,3,-61,4
0,2020-07-19 09:50:20.270013,2,3,-63,4
0,2020-07-19 09:50:22.274830,2,3,-63,4
0,2020-07-19 09:50:24.279576,2,3,-71,4
0,2020-07-19 09:50:26.284317,2,3,-62,4
0,2020-07-19 09:50:28.293474,2,3,-61,4
0,2020-07-19 09:50:30.298931,2,3,-61,4
0,2020-07-19 09:50:32.303723,2,3,-75,4
0,2020-07-19 09:50:34.308489,2,3,-45,4
0,2020-07-19 09:50:36.313246,2,3,-62,4
0,2020-07-19 09:50:38.318023,2,3,-61,4
0,2020-07-19 09:50:40.322818,2,3,-62,4
0,2020-07-19 09:50:42.327518,2,3,-62,4
0,2020-07-19 09:50:44.332276,2,3,-77,4
0,2020-07-19 09:50:46.337112,2,3,-62,4
0,2020-07-19 09:50:48.341834,2,3,-61,4
0,2020-07-19 09:50:50.346630,2,3,-78,4
0,2020-07-19 09:50:52.351494,2,3,-61,4
0,2020-07-19 09:50:54.356185,2,3,-61,4
0,2020-07-19 09:50:56.360944,2,3,-62,4
0,2020-07-19 09:50:58.369266,2,3,-80,4
0,2020-07-19 09:51:00.374315,2,3,-62,4
0,2020-07-19 09:51:02.379231,2,3,-82,4
0,2020-07-19 09:51:04.383914,2,3,-82,4
0,2020-07-19 09:51:06.388597,2,3,-62,4
0,2020-07-19 09:51:08.393365,2,3,-81,4
0,2020-07-19 09:51:10.398241,2,3,-82,4
0,2020-07-19 09:51:12.402949,2,3,-61,4
0,2020-07-19 09:51:14.407707,2,3,-62,4
0,2020-07-19 09:51:16.411923,2,3,-79,4
0,2020-07-19 09:51:18.417274,2,3,-61,4
0,2020-07-19 09:51:20.421430,2,3,-63,4
0,2020-07-19 09:51:22.426924,2,3,-63,4
0,2020-07-19 09:51:24.431611,2,3,-63,4
0,2020-07-19 09:51:26.436389,2,3,-64,4
0,2020-07-19 09:51:28.440586,2,3,-62,4
0,2020-07-19 09:51:30.445969,2,3,-62,4
0,2020-07-19 09:51:32.450758,2,3,-74,4
0,2020-07-19 09:51:34.455580,2,3,-74,4
0,2020-07-19 09:51:36.459656,2,3,-61,4
0,2020-07-19 09:51:38.465123,2,3,-75,4
0,2020-07-19 09:51:40.469342,2,3,-61,4
0,2020-07-19 09:51:42.474659,2,3,-73,4
0,2020-07-19 09:51:44.479539,2,3,-63,4
0,2020-07-19 09:51:46.484317,2,3,-61,4
0,2020-07-19 09:51:48.489090,2,3,-74,4
0,2020-07-19 09:51:50.493784,2,3,-63,4
0,2020-07-19 09:51:52.498111,2,3,-73,4
0,2020-07-19 09:51:54.503376,2,3,-74,4
0,2020-07-19 09:51:56.508116,2,3,-62,4
0,2020-07-19 09:51:58.512978,2,3,-62,4
0,2020-07-19 09:52:00.517745,2,3,-62,4
0,2020-07-19 09:52:02.522488,2,3,-61,4
0,2020-07-19 09:52:04.526705,2,3,-74,4
0,2020-07-19 09:52:06.532041,2,3,-72,4
0,2020-07-19 09:52:08.536218,2,3,-72,4
0,2020-07-19 09:52:10.541784,2,3,-63,4
0,2020-07-19 09:52:12.545838,2,3,-62,4
0,2020-07-19 09:52:14.551200,2,3,-62,4
0,2020-07-19 09:52:16.556046,2,3,-62,4
0,2020-07-19 09:52:18.560755,2,3,-73,4
0,2020-07-19 09:52:20.565550,2,3,-61,4
0,2020-07-19 09:52:22.570380,2,3,-62,4
0,2020-07-19 09:52:24.574556,2,3,-61,4
0,2020-07-19 09:52:26.579915,2,3,-62,4
0,2020-07-19 09:52:28.584108,2,3,-73,4
0,2020-07-19 09:52:30.589575,2,3,-62,4
0,2020-07-19 09:52:32.593602,2,3,-73,4
0,2020-07-19 09:52:34.599137,2,3,-74,4
0,2020-07-19 09:52:36.603819,2,3,-61,4
0,2020-07-19 09:52:38.608597,2,3,-61,4
0,2020-07-19 09:52:40.612823,2,3,-84,4
0,2020-07-19 09:52:42.618178,2,3,-76,4
0,2020-07-19 09:52:44.623010,2,3,-75,4
0,2020-07-19 09:52:46.627808,2,3,-61,4
0,2020-07-19 09:52:48.632537,2,3,-61,4
0,2020-07-19 09:52:50.637342,2,3,-61,4
0,2020-07-19 09:52:52.641549,2,3,-74,4
0,2020-07-19 09:52:54.646915,2,3,-74,4
0,2020-07-19 09:52:56.651676,2,3,-60,4
0,2020-07-19 09:52:58.656537,2,3,-74,4
0,2020-07-19 09:52:59.138908,2,3,-61,4
0,2020-07-19 09:53:01.143777,2,3,-74,4
0,2020-07-19 09:53:03.148535,2,3,-59,4
0,2020-07-19 09:53:05.153414,2,3,-74,4
0,2020-07-19 09:53:07.158087,2,3,-60,4
0,2020-07-19 09:53:09.162876,2,3,-74,4
0,2020-07-19 09:53:11.167738,2,3,-60,4
0,2020-07-19 09:53:13.172445,2,3,-76,4
0,2020-07-19 09:53:15.177256,2,3,-62,4
0,2020-07-19 09:53:17.185549,2,3,-74,4
0,2020-07-19 09:53:19.190636,2,3,-60,4
0,2020-07-19 09:53:21.195427,2,3,-76,4
0,2020-07-19 09:53:23.200232,2,3,-61,4
0,2020-07-19 09:53:25.204936,2,3,-74,4
0,2020-07-19 09:53:27.209705,2,3,-60,4
0,2020-07-19 09:53:29.217758,2,3,-61,4
0,2020-07-19 09:53:31.223094,2,3,-62,4
0,2020-07-19 09:53:33.227829,2,3,-61,4
0,2020-07-19 09:53:35.235844,2,3,-75,4
0,2020-07-19 09:53:37.241240,2,3,-75,4
0,2020-07-19 09:53:39.247236,2,3,-61,4
0,2020-07-19 09:53:41.252053,2,3,-74,4
0,2020-07-19 09:53:43.256251,2,3,-61,4
0,2020-07-19 09:53:45.261584,2,3,-74,4
0,2020-07-19 09:53:47.265720,2,3,-61,4
0,2020-07-19 09:53:49.271226,2,3,-61,4
0,2020-07-19 09:53:51.275290,2,3,-61,4
0,2020-07-19 09:53:53.280883,2,3,-61,4
0,2020-07-19 09:53:55.286895,2,3,-60,4
0,2020-07-19 09:53:57.291574,2,3,-61,4
0,2020-07-19 09:53:59.296382,2,3,-61,4
0,2020-07-19 09:54:01.301177,2,3,-62,4
